FirstPractice,season,raceName,ThirdPractice,SecondPractice,Qualifying,round,time,date,Circuit,url,Sprint
,2019,Hungarian Grand Prix,,,,12,13:10:00Z,2019-08-04,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,
,2019,Belgian Grand Prix,,,,13,13:10:00Z,2019-09-01,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,
,2019,Italian Grand Prix,,,,14,13:10:00Z,2019-09-08,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,
,2019,Singapore Grand Prix,,,,15,12:10:00Z,2019-09-22,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,
,2019,Russian Grand Prix,,,,16,11:10:00Z,2019-09-29,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,
,2019,Japanese Grand Prix,,,,17,05:10:00Z,2019-10-13,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,
,2019,Mexican Grand Prix,,,,18,19:10:00Z,2019-10-27,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,
,2019,United States Grand Prix,,,,19,19:10:00Z,2019-11-03,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,
,2019,Brazilian Grand Prix,,,,20,17:10:00Z,2019-11-17,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,
,2019,Abu Dhabi Grand Prix,,,,21,13:10:00Z,2019-12-01,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,
,2020,Austrian Grand Prix,,,,1,13:10:00Z,2020-07-05,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,
,2020,Styrian Grand Prix,,,,2,13:10:00Z,2020-07-12,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,
,2020,Hungarian Grand Prix,,,,3,13:10:00Z,2020-07-19,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,
,2020,British Grand Prix,,,,4,13:10:00Z,2020-08-02,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",http://en.wikipedia.org/wiki/2020_British_Grand_Prix,
,2020,70th Anniversary Grand Prix,,,,5,13:10:00Z,2020-08-09,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,
,2020,Spanish Grand Prix,,,,6,13:10:00Z,2020-08-16,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,
,2020,Belgian Grand Prix,,,,7,13:10:00Z,2020-08-30,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,
,2020,Italian Grand Prix,,,,8,13:10:00Z,2020-09-06,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,
,2020,Tuscan Grand Prix,,,,9,13:10:00Z,2020-09-13,"{'circuitId': 'mugello', 'url': 'http://en.wikipedia.org/wiki/Mugello_Circuit', 'circuitName': 'Autodromo Internazionale del Mugello', 'Location': {'lat': '43.9975', 'long': '11.3719', 'locality': 'Mugello', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,
,2020,Russian Grand Prix,,,,10,11:10:00Z,2020-09-27,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,
,2020,Eifel Grand Prix,,,,11,13:10:00Z,2020-10-11,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,
,2020,Portuguese Grand Prix,,,,12,12:10:00Z,2020-10-25,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,
,2020,Emilia Romagna Grand Prix,,,,13,12:10:00Z,2020-11-01,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,
,2020,Turkish Grand Prix,,,,14,10:10:00Z,2020-11-15,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,
,2020,Bahrain Grand Prix,,,,15,14:10:00Z,2020-11-29,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,
,2020,Sakhir Grand Prix,,,,16,17:10:00Z,2020-12-06,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,
,2020,Abu Dhabi Grand Prix,,,,17,13:10:00Z,2020-12-13,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,
{'date': '2021-03-26'},2021,Bahrain Grand Prix,{'date': '2021-03-27'},{'date': '2021-03-26'},{'date': '2021-03-27'},1,15:00:00Z,2021-03-28,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,
{'date': '2021-04-16'},2021,Emilia Romagna Grand Prix,{'date': '2021-04-17'},{'date': '2021-04-16'},{'date': '2021-04-17'},2,13:00:00Z,2021-04-18,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,
{'date': '2021-04-30'},2021,Portuguese Grand Prix,{'date': '2021-05-01'},{'date': '2021-04-30'},{'date': '2021-05-01'},3,14:00:00Z,2021-05-02,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,
{'date': '2021-05-07'},2021,Spanish Grand Prix,{'date': '2021-05-08'},{'date': '2021-05-07'},{'date': '2021-05-08'},4,13:00:00Z,2021-05-09,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,
{'date': '2021-05-21'},2021,Monaco Grand Prix,{'date': '2021-05-22'},{'date': '2021-05-21'},{'date': '2021-05-22'},5,13:00:00Z,2021-05-23,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,
{'date': '2021-06-04'},2021,Azerbaijan Grand Prix,{'date': '2021-06-05'},{'date': '2021-06-04'},{'date': '2021-06-05'},6,12:00:00Z,2021-06-06,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,
{'date': '2021-06-18'},2021,French Grand Prix,{'date': '2021-06-19'},{'date': '2021-06-18'},{'date': '2021-06-19'},7,13:00:00Z,2021-06-20,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",http://en.wikipedia.org/wiki/2021_French_Grand_Prix,
{'date': '2021-06-25'},2021,Styrian Grand Prix,{'date': '2021-06-26'},{'date': '2021-06-25'},{'date': '2021-06-26'},8,13:00:00Z,2021-06-27,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,
{'date': '2021-07-02'},2021,Austrian Grand Prix,{'date': '2021-07-03'},{'date': '2021-07-02'},{'date': '2021-07-03'},9,13:00:00Z,2021-07-04,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,
{'date': '2021-07-16'},2021,British Grand Prix,,{'date': '2021-07-17'},{'date': '2021-07-16'},10,14:00:00Z,2021-07-18,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",http://en.wikipedia.org/wiki/2021_British_Grand_Prix,{'date': '2021-07-17'}
{'date': '2021-07-30'},2021,Hungarian Grand Prix,{'date': '2021-07-31'},{'date': '2021-07-30'},{'date': '2021-07-31'},11,13:00:00Z,2021-08-01,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,
{'date': '2021-08-27'},2021,Belgian Grand Prix,{'date': '2021-08-28'},{'date': '2021-08-27'},{'date': '2021-08-28'},12,13:00:00Z,2021-08-29,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,
{'date': '2021-09-03'},2021,Dutch Grand Prix,{'date': '2021-09-04'},{'date': '2021-09-03'},{'date': '2021-09-04'},13,13:00:00Z,2021-09-05,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,
{'date': '2021-09-10'},2021,Italian Grand Prix,,{'date': '2021-09-11'},{'date': '2021-09-10'},14,13:00:00Z,2021-09-12,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,{'date': '2021-09-11'}
{'date': '2021-09-24'},2021,Russian Grand Prix,{'date': '2021-09-25'},{'date': '2021-09-24'},{'date': '2021-09-25'},15,12:00:00Z,2021-09-26,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,
{'date': '2021-10-08'},2021,Turkish Grand Prix,{'date': '2021-10-09'},{'date': '2021-10-08'},{'date': '2021-10-09'},16,12:00:00Z,2021-10-10,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,
{'date': '2021-10-22'},2021,United States Grand Prix,{'date': '2021-10-23'},{'date': '2021-10-22'},{'date': '2021-10-23'},17,19:00:00Z,2021-10-24,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,
{'date': '2021-11-05'},2021,Mexico City Grand Prix,{'date': '2021-11-06'},{'date': '2021-11-05'},{'date': '2021-11-06'},18,19:00:00Z,2021-11-07,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,
{'date': '2021-11-12'},2021,São Paulo Grand Prix,,{'date': '2021-11-13'},{'date': '2021-11-12'},19,17:00:00Z,2021-11-14,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,{'date': '2021-11-13'}
{'date': '2021-11-19'},2021,Qatar Grand Prix,{'date': '2021-11-20'},{'date': '2021-11-19'},{'date': '2021-11-20'},20,14:00:00Z,2021-11-21,"{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}",http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,
{'date': '2021-12-03'},2021,Saudi Arabian Grand Prix,{'date': '2021-12-04'},{'date': '2021-12-03'},{'date': '2021-12-04'},21,17:30:00Z,2021-12-05,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,
{'date': '2021-12-10'},2021,Abu Dhabi Grand Prix,{'date': '2021-12-11'},{'date': '2021-12-10'},{'date': '2021-12-11'},22,13:00:00Z,2021-12-12,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,
"{'date': '2022-03-18', 'time': '12:00:00Z'}",2022,Bahrain Grand Prix,"{'date': '2022-03-19', 'time': '12:00:00Z'}","{'date': '2022-03-18', 'time': '15:00:00Z'}","{'date': '2022-03-19', 'time': '15:00:00Z'}",1,15:00:00Z,2022-03-20,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,
"{'date': '2022-03-25', 'time': '14:00:00Z'}",2022,Saudi Arabian Grand Prix,"{'date': '2022-03-26', 'time': '14:00:00Z'}","{'date': '2022-03-25', 'time': '17:00:00Z'}","{'date': '2022-03-26', 'time': '17:00:00Z'}",2,17:00:00Z,2022-03-27,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,
"{'date': '2022-04-08', 'time': '03:00:00Z'}",2022,Australian Grand Prix,"{'date': '2022-04-09', 'time': '03:00:00Z'}","{'date': '2022-04-08', 'time': '06:00:00Z'}","{'date': '2022-04-09', 'time': '06:00:00Z'}",3,05:00:00Z,2022-04-10,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,
"{'date': '2022-04-22', 'time': '11:30:00Z'}",2022,Emilia Romagna Grand Prix,,"{'date': '2022-04-23', 'time': '10:30:00Z'}","{'date': '2022-04-22', 'time': '15:00:00Z'}",4,13:00:00Z,2022-04-24,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,"{'date': '2022-04-23', 'time': '14:30:00Z'}"
"{'date': '2022-05-06', 'time': '18:30:00Z'}",2022,Miami Grand Prix,"{'date': '2022-05-07', 'time': '17:00:00Z'}","{'date': '2022-05-06', 'time': '21:30:00Z'}","{'date': '2022-05-07', 'time': '20:00:00Z'}",5,19:30:00Z,2022-05-08,"{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}",http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,
"{'date': '2022-05-20', 'time': '12:00:00Z'}",2022,Spanish Grand Prix,"{'date': '2022-05-21', 'time': '11:00:00Z'}","{'date': '2022-05-20', 'time': '15:00:00Z'}","{'date': '2022-05-21', 'time': '14:00:00Z'}",6,13:00:00Z,2022-05-22,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,
"{'date': '2022-05-27', 'time': '12:00:00Z'}",2022,Monaco Grand Prix,"{'date': '2022-05-28', 'time': '11:00:00Z'}","{'date': '2022-05-27', 'time': '15:00:00Z'}","{'date': '2022-05-28', 'time': '14:00:00Z'}",7,13:00:00Z,2022-05-29,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,
"{'date': '2022-06-10', 'time': '11:00:00Z'}",2022,Azerbaijan Grand Prix,"{'date': '2022-06-11', 'time': '11:00:00Z'}","{'date': '2022-06-10', 'time': '14:00:00Z'}","{'date': '2022-06-11', 'time': '14:00:00Z'}",8,11:00:00Z,2022-06-12,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,
"{'date': '2022-06-17', 'time': '18:00:00Z'}",2022,Canadian Grand Prix,"{'date': '2022-06-18', 'time': '17:00:00Z'}","{'date': '2022-06-17', 'time': '21:00:00Z'}","{'date': '2022-06-18', 'time': '20:00:00Z'}",9,18:00:00Z,2022-06-19,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,
"{'date': '2022-07-01', 'time': '12:00:00Z'}",2022,British Grand Prix,"{'date': '2022-07-02', 'time': '11:00:00Z'}","{'date': '2022-07-01', 'time': '15:00:00Z'}","{'date': '2022-07-02', 'time': '14:00:00Z'}",10,14:00:00Z,2022-07-03,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",http://en.wikipedia.org/wiki/2022_British_Grand_Prix,
"{'date': '2022-07-08', 'time': '11:30:00Z'}",2022,Austrian Grand Prix,,"{'date': '2022-07-09', 'time': '10:30:00Z'}","{'date': '2022-07-08', 'time': '15:00:00Z'}",11,13:00:00Z,2022-07-10,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,"{'date': '2022-07-09', 'time': '14:30:00Z'}"
