round,FirstPractice,ThirdPractice,date,Qualifying,SecondPractice,season,time,url,Sprint,Circuit,raceName
12,,,2019-08-04,,,2019,13:10:00Z,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
13,,,2019-09-01,,,2019,13:10:00Z,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
14,,,2019-09-08,,,2019,13:10:00Z,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
15,,,2019-09-22,,,2019,12:10:00Z,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",Singapore Grand Prix
16,,,2019-09-29,,,2019,11:10:00Z,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",Russian Grand Prix
17,,,2019-10-13,,,2019,05:10:00Z,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",Japanese Grand Prix
18,,,2019-10-27,,,2019,19:10:00Z,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",Mexican Grand Prix
19,,,2019-11-03,,,2019,19:10:00Z,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",United States Grand Prix
20,,,2019-11-17,,,2019,17:10:00Z,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",Brazilian Grand Prix
21,,,2019-12-01,,,2019,13:10:00Z,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
1,,,2020-07-05,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Austrian Grand Prix
2,,,2020-07-12,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Styrian Grand Prix
3,,,2020-07-19,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
4,,,2020-08-02,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",British Grand Prix
5,,,2020-08-09,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",70th Anniversary Grand Prix
6,,,2020-08-16,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",Spanish Grand Prix
7,,,2020-08-30,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
8,,,2020-09-06,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
9,,,2020-09-13,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,,"{'circuitId': 'mugello', 'url': 'http://en.wikipedia.org/wiki/Mugello_Circuit', 'circuitName': 'Autodromo Internazionale del Mugello', 'Location': {'lat': '43.9975', 'long': '11.3719', 'locality': 'Mugello', 'country': 'Italy'}}",Tuscan Grand Prix
10,,,2020-09-27,,,2020,11:10:00Z,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",Russian Grand Prix
11,,,2020-10-11,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",Eifel Grand Prix
12,,,2020-10-25,,,2020,12:10:00Z,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",Portuguese Grand Prix
13,,,2020-11-01,,,2020,12:10:00Z,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",Emilia Romagna Grand Prix
14,,,2020-11-15,,,2020,10:10:00Z,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",Turkish Grand Prix
15,,,2020-11-29,,,2020,14:10:00Z,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Bahrain Grand Prix
16,,,2020-12-06,,,2020,17:10:00Z,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Sakhir Grand Prix
17,,,2020-12-13,,,2020,13:10:00Z,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
1,{'date': '2021-03-26'},{'date': '2021-03-27'},2021-03-28,{'date': '2021-03-27'},{'date': '2021-03-26'},2021,15:00:00Z,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Bahrain Grand Prix
2,{'date': '2021-04-16'},{'date': '2021-04-17'},2021-04-18,{'date': '2021-04-17'},{'date': '2021-04-16'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",Emilia Romagna Grand Prix
3,{'date': '2021-04-30'},{'date': '2021-05-01'},2021-05-02,{'date': '2021-05-01'},{'date': '2021-04-30'},2021,14:00:00Z,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",Portuguese Grand Prix
4,{'date': '2021-05-07'},{'date': '2021-05-08'},2021-05-09,{'date': '2021-05-08'},{'date': '2021-05-07'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",Spanish Grand Prix
5,{'date': '2021-05-21'},{'date': '2021-05-22'},2021-05-23,{'date': '2021-05-22'},{'date': '2021-05-21'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",Monaco Grand Prix
6,{'date': '2021-06-04'},{'date': '2021-06-05'},2021-06-06,{'date': '2021-06-05'},{'date': '2021-06-04'},2021,12:00:00Z,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",Azerbaijan Grand Prix
7,{'date': '2021-06-18'},{'date': '2021-06-19'},2021-06-20,{'date': '2021-06-19'},{'date': '2021-06-18'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",French Grand Prix
8,{'date': '2021-06-25'},{'date': '2021-06-26'},2021-06-27,{'date': '2021-06-26'},{'date': '2021-06-25'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Styrian Grand Prix
9,{'date': '2021-07-02'},{'date': '2021-07-03'},2021-07-04,{'date': '2021-07-03'},{'date': '2021-07-02'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Austrian Grand Prix
10,{'date': '2021-07-16'},,2021-07-18,{'date': '2021-07-16'},{'date': '2021-07-17'},2021,14:00:00Z,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,{'date': '2021-07-17'},"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",British Grand Prix
11,{'date': '2021-07-30'},{'date': '2021-07-31'},2021-08-01,{'date': '2021-07-31'},{'date': '2021-07-30'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",Hungarian Grand Prix
12,{'date': '2021-08-27'},{'date': '2021-08-28'},2021-08-29,{'date': '2021-08-28'},{'date': '2021-08-27'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
13,{'date': '2021-09-03'},{'date': '2021-09-04'},2021-09-05,{'date': '2021-09-04'},{'date': '2021-09-03'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",Dutch Grand Prix
14,{'date': '2021-09-10'},,2021-09-12,{'date': '2021-09-10'},{'date': '2021-09-11'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,{'date': '2021-09-11'},"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
15,{'date': '2021-09-24'},{'date': '2021-09-25'},2021-09-26,{'date': '2021-09-25'},{'date': '2021-09-24'},2021,12:00:00Z,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",Russian Grand Prix
16,{'date': '2021-10-08'},{'date': '2021-10-09'},2021-10-10,{'date': '2021-10-09'},{'date': '2021-10-08'},2021,12:00:00Z,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",Turkish Grand Prix
17,{'date': '2021-10-22'},{'date': '2021-10-23'},2021-10-24,{'date': '2021-10-23'},{'date': '2021-10-22'},2021,19:00:00Z,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",United States Grand Prix
18,{'date': '2021-11-05'},{'date': '2021-11-06'},2021-11-07,{'date': '2021-11-06'},{'date': '2021-11-05'},2021,19:00:00Z,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",Mexico City Grand Prix
19,{'date': '2021-11-12'},,2021-11-14,{'date': '2021-11-12'},{'date': '2021-11-13'},2021,17:00:00Z,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,{'date': '2021-11-13'},"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",São Paulo Grand Prix
20,{'date': '2021-11-19'},{'date': '2021-11-20'},2021-11-21,{'date': '2021-11-20'},{'date': '2021-11-19'},2021,14:00:00Z,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,,"{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}",Qatar Grand Prix
21,{'date': '2021-12-03'},{'date': '2021-12-04'},2021-12-05,{'date': '2021-12-04'},{'date': '2021-12-03'},2021,17:30:00Z,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",Saudi Arabian Grand Prix
22,{'date': '2021-12-10'},{'date': '2021-12-11'},2021-12-12,{'date': '2021-12-11'},{'date': '2021-12-10'},2021,13:00:00Z,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
1,"{'date': '2022-03-18', 'time': '12:00:00Z'}","{'date': '2022-03-19', 'time': '12:00:00Z'}",2022-03-20,"{'date': '2022-03-19', 'time': '15:00:00Z'}","{'date': '2022-03-18', 'time': '15:00:00Z'}",2022,15:00:00Z,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",Bahrain Grand Prix
2,"{'date': '2022-03-25', 'time': '14:00:00Z'}","{'date': '2022-03-26', 'time': '14:00:00Z'}",2022-03-27,"{'date': '2022-03-26', 'time': '17:00:00Z'}","{'date': '2022-03-25', 'time': '17:00:00Z'}",2022,17:00:00Z,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}",Saudi Arabian Grand Prix
3,"{'date': '2022-04-08', 'time': '03:00:00Z'}","{'date': '2022-04-09', 'time': '03:00:00Z'}",2022-04-10,"{'date': '2022-04-09', 'time': '06:00:00Z'}","{'date': '2022-04-08', 'time': '06:00:00Z'}",2022,05:00:00Z,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",Australian Grand Prix
4,"{'date': '2022-04-22', 'time': '11:30:00Z'}",,2022-04-24,"{'date': '2022-04-22', 'time': '15:00:00Z'}","{'date': '2022-04-23', 'time': '10:30:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,"{'date': '2022-04-23', 'time': '14:30:00Z'}","{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",Emilia Romagna Grand Prix
5,"{'date': '2022-05-06', 'time': '18:30:00Z'}","{'date': '2022-05-07', 'time': '17:00:00Z'}",2022-05-08,"{'date': '2022-05-07', 'time': '20:00:00Z'}","{'date': '2022-05-06', 'time': '21:30:00Z'}",2022,19:30:00Z,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,,"{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}",Miami Grand Prix
6,"{'date': '2022-05-20', 'time': '12:00:00Z'}","{'date': '2022-05-21', 'time': '11:00:00Z'}",2022-05-22,"{'date': '2022-05-21', 'time': '14:00:00Z'}","{'date': '2022-05-20', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",Spanish Grand Prix
7,"{'date': '2022-05-27', 'time': '12:00:00Z'}","{'date': '2022-05-28', 'time': '11:00:00Z'}",2022-05-29,"{'date': '2022-05-28', 'time': '14:00:00Z'}","{'date': '2022-05-27', 'time': '15:00:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",Monaco Grand Prix
8,"{'date': '2022-06-10', 'time': '11:00:00Z'}","{'date': '2022-06-11', 'time': '11:00:00Z'}",2022-06-12,"{'date': '2022-06-11', 'time': '14:00:00Z'}","{'date': '2022-06-10', 'time': '14:00:00Z'}",2022,11:00:00Z,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",Azerbaijan Grand Prix
9,"{'date': '2022-06-17', 'time': '18:00:00Z'}","{'date': '2022-06-18', 'time': '17:00:00Z'}",2022-06-19,"{'date': '2022-06-18', 'time': '20:00:00Z'}","{'date': '2022-06-17', 'time': '21:00:00Z'}",2022,18:00:00Z,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",Canadian Grand Prix
10,"{'date': '2022-07-01', 'time': '12:00:00Z'}","{'date': '2022-07-02', 'time': '11:00:00Z'}",2022-07-03,"{'date': '2022-07-02', 'time': '14:00:00Z'}","{'date': '2022-07-01', 'time': '15:00:00Z'}",2022,14:00:00Z,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",British Grand Prix
11,"{'date': '2022-07-08', 'time': '11:30:00Z'}",,2022-07-10,"{'date': '2022-07-08', 'time': '15:00:00Z'}","{'date': '2022-07-09', 'time': '10:30:00Z'}",2022,13:00:00Z,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,"{'date': '2022-07-09', 'time': '14:30:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",Austrian Grand Prix
