season,time,ThirdPractice,FirstPractice,SecondPractice,raceName,round,url,Sprint,Circuit,Qualifying,date
2023,13:00:00Z,"{'date': '2023-07-22', 'time': '10:30:00Z'}","{'date': '2023-07-21', 'time': '11:30:00Z'}","{'date': '2023-07-21', 'time': '15:00:00Z'}",Hungarian Grand Prix,11,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}","{'date': '2023-07-22', 'time': '14:00:00Z'}",2023-07-23
2023,13:00:00Z,,"{'date': '2023-07-28', 'time': '11:30:00Z'}","{'date': '2023-07-29', 'time': '10:30:00Z'}",Belgian Grand Prix,12,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,"{'date': '2023-07-29', 'time': '14:30:00Z'}","{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}","{'date': '2023-07-28', 'time': '15:00:00Z'}",2023-07-30
2023,13:00:00Z,"{'date': '2023-08-26', 'time': '09:30:00Z'}","{'date': '2023-08-25', 'time': '10:30:00Z'}","{'date': '2023-08-25', 'time': '14:00:00Z'}",Dutch Grand Prix,13,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}","{'date': '2023-08-26', 'time': '13:00:00Z'}",2023-08-27
2023,13:00:00Z,"{'date': '2023-09-02', 'time': '10:30:00Z'}","{'date': '2023-09-01', 'time': '11:30:00Z'}","{'date': '2023-09-01', 'time': '15:00:00Z'}",Italian Grand Prix,14,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}","{'date': '2023-09-02', 'time': '14:00:00Z'}",2023-09-03
2023,12:00:00Z,"{'date': '2023-09-16', 'time': '09:30:00Z'}","{'date': '2023-09-15', 'time': '09:30:00Z'}","{'date': '2023-09-15', 'time': '13:00:00Z'}",Singapore Grand Prix,15,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}","{'date': '2023-09-16', 'time': '13:00:00Z'}",2023-09-17
2023,05:00:00Z,"{'date': '2023-09-23', 'time': '02:30:00Z'}","{'date': '2023-09-22', 'time': '02:30:00Z'}","{'date': '2023-09-22', 'time': '06:00:00Z'}",Japanese Grand Prix,16,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}","{'date': '2023-09-23', 'time': '06:00:00Z'}",2023-09-24
2023,17:00:00Z,,"{'date': '2023-10-06', 'time': '13:30:00Z'}","{'date': '2023-10-07', 'time': '13:00:00Z'}",Qatar Grand Prix,17,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,"{'date': '2023-10-07', 'time': '17:30:00Z'}","{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}","{'date': '2023-10-06', 'time': '17:00:00Z'}",2023-10-08
2023,19:00:00Z,,"{'date': '2023-10-20', 'time': '17:30:00Z'}","{'date': '2023-10-21', 'time': '18:00:00Z'}",United States Grand Prix,18,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,"{'date': '2023-10-21', 'time': '22:00:00Z'}","{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}","{'date': '2023-10-20', 'time': '21:00:00Z'}",2023-10-22
2023,20:00:00Z,"{'date': '2023-10-28', 'time': '17:30:00Z'}","{'date': '2023-10-27', 'time': '18:30:00Z'}","{'date': '2023-10-27', 'time': '22:00:00Z'}",Mexico City Grand Prix,19,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}","{'date': '2023-10-28', 'time': '21:00:00Z'}",2023-10-29
2023,17:00:00Z,,"{'date': '2023-11-03', 'time': '14:30:00Z'}","{'date': '2023-11-04', 'time': '14:30:00Z'}",São Paulo Grand Prix,20,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,"{'date': '2023-11-04', 'time': '18:30:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}","{'date': '2023-11-03', 'time': '18:00:00Z'}",2023-11-05
2023,06:00:00Z,"{'date': '2023-11-17', 'time': '04:30:00Z'}","{'date': '2023-11-16', 'time': '04:30:00Z'}","{'date': '2023-11-16', 'time': '08:00:00Z'}",Las Vegas Grand Prix,21,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,,"{'circuitId': 'vegas', 'url': 'https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit', 'circuitName': 'Las Vegas Strip Street Circuit', 'Location': {'lat': '36.1147', 'long': '-115.173', 'locality': 'Las Vegas', 'country': 'United States'}}","{'date': '2023-11-17', 'time': '08:00:00Z'}",2023-11-19
2023,13:00:00Z,"{'date': '2023-11-25', 'time': '10:30:00Z'}","{'date': '2023-11-24', 'time': '09:30:00Z'}","{'date': '2023-11-24', 'time': '13:00:00Z'}",Abu Dhabi Grand Prix,22,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}","{'date': '2023-11-25', 'time': '14:00:00Z'}",2023-11-26
2024,15:00:00Z,"{'date': '2024-03-01', 'time': '12:30:00Z'}","{'date': '2024-02-29', 'time': '11:30:00Z'}","{'date': '2024-02-29', 'time': '15:00:00Z'}",Bahrain Grand Prix,1,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}","{'date': '2024-03-01', 'time': '16:00:00Z'}",2024-03-02
2024,17:00:00Z,"{'date': '2024-03-08', 'time': '13:30:00Z'}","{'date': '2024-03-07', 'time': '13:30:00Z'}","{'date': '2024-03-07', 'time': '17:00:00Z'}",Saudi Arabian Grand Prix,2,https://en.wikipedia.org/wiki/2024_Saudi_Arabian_Grand_Prix,,"{'circuitId': 'jeddah', 'url': 'http://en.wikipedia.org/wiki/Jeddah_Street_Circuit', 'circuitName': 'Jeddah Corniche Circuit', 'Location': {'lat': '21.6319', 'long': '39.1044', 'locality': 'Jeddah', 'country': 'Saudi Arabia'}}","{'date': '2024-03-08', 'time': '17:00:00Z'}",2024-03-09
2024,04:00:00Z,"{'date': '2024-03-23', 'time': '01:30:00Z'}","{'date': '2024-03-22', 'time': '01:30:00Z'}","{'date': '2024-03-22', 'time': '05:00:00Z'}",Australian Grand Prix,3,https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}","{'date': '2024-03-23', 'time': '05:00:00Z'}",2024-03-24
2024,05:00:00Z,"{'date': '2024-04-06', 'time': '02:30:00Z'}","{'date': '2024-04-05', 'time': '02:30:00Z'}","{'date': '2024-04-05', 'time': '06:00:00Z'}",Japanese Grand Prix,4,https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}","{'date': '2024-04-06', 'time': '06:00:00Z'}",2024-04-07
2024,07:00:00Z,,"{'date': '2024-04-19', 'time': '03:30:00Z'}","{'date': '2024-04-19', 'time': '07:30:00Z'}",Chinese Grand Prix,5,https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix,"{'date': '2024-04-20', 'time': '03:00:00Z'}","{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}","{'date': '2024-04-20', 'time': '07:00:00Z'}",2024-04-21
2024,20:00:00Z,,"{'date': '2024-05-03', 'time': '16:30:00Z'}","{'date': '2024-05-03', 'time': '20:30:00Z'}",Miami Grand Prix,6,https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix,"{'date': '2024-05-04', 'time': '16:00:00Z'}","{'circuitId': 'miami', 'url': 'http://en.wikipedia.org/wiki/Miami_International_Autodrome', 'circuitName': 'Miami International Autodrome', 'Location': {'lat': '25.9581', 'long': '-80.2389', 'locality': 'Miami', 'country': 'USA'}}","{'date': '2024-05-04', 'time': '20:00:00Z'}",2024-05-05
2024,13:00:00Z,"{'date': '2024-05-18', 'time': '10:30:00Z'}","{'date': '2024-05-17', 'time': '11:30:00Z'}","{'date': '2024-05-17', 'time': '15:00:00Z'}",Emilia Romagna Grand Prix,7,https://en.wikipedia.org/wiki/2024_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}","{'date': '2024-05-18', 'time': '14:00:00Z'}",2024-05-19
2024,13:00:00Z,"{'date': '2024-05-25', 'time': '10:30:00Z'}","{'date': '2024-05-24', 'time': '11:30:00Z'}","{'date': '2024-05-24', 'time': '15:00:00Z'}",Monaco Grand Prix,8,https://en.wikipedia.org/wiki/2024_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}","{'date': '2024-05-25', 'time': '14:00:00Z'}",2024-05-26
2024,18:00:00Z,"{'date': '2024-06-08', 'time': '16:30:00Z'}","{'date': '2024-06-07', 'time': '17:30:00Z'}","{'date': '2024-06-07', 'time': '21:00:00Z'}",Canadian Grand Prix,9,https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}","{'date': '2024-06-08', 'time': '20:00:00Z'}",2024-06-09
2024,13:00:00Z,"{'date': '2024-06-22', 'time': '10:30:00Z'}","{'date': '2024-06-21', 'time': '11:30:00Z'}","{'date': '2024-06-21', 'time': '15:00:00Z'}",Spanish Grand Prix,10,https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}","{'date': '2024-06-22', 'time': '14:00:00Z'}",2024-06-23
2024,13:00:00Z,,"{'date': '2024-06-28', 'time': '10:30:00Z'}","{'date': '2024-06-28', 'time': '14:30:00Z'}",Austrian Grand Prix,11,https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix,"{'date': '2024-06-29', 'time': '10:00:00Z'}","{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}","{'date': '2024-06-29', 'time': '14:00:00Z'}",2024-06-30
2024,14:00:00Z,"{'date': '2024-07-06', 'time': '10:30:00Z'}","{'date': '2024-07-05', 'time': '11:30:00Z'}","{'date': '2024-07-05', 'time': '15:00:00Z'}",British Grand Prix,12,https://en.wikipedia.org/wiki/2024_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}","{'date': '2024-07-06', 'time': '14:00:00Z'}",2024-07-07
2024,13:00:00Z,"{'date': '2024-07-20', 'time': '10:30:00Z'}","{'date': '2024-07-19', 'time': '11:30:00Z'}","{'date': '2024-07-19', 'time': '15:00:00Z'}",Hungarian Grand Prix,13,https://en.wikipedia.org/wiki/2024_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}","{'date': '2024-07-20', 'time': '14:00:00Z'}",2024-07-21
2024,13:00:00Z,"{'date': '2024-07-27', 'time': '10:30:00Z'}","{'date': '2024-07-26', 'time': '11:30:00Z'}","{'date': '2024-07-26', 'time': '15:00:00Z'}",Belgian Grand Prix,14,https://en.wikipedia.org/wiki/2024_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}","{'date': '2024-07-27', 'time': '14:00:00Z'}",2024-07-28
2024,13:00:00Z,"{'date': '2024-08-24', 'time': '09:30:00Z'}","{'date': '2024-08-23', 'time': '10:30:00Z'}","{'date': '2024-08-23', 'time': '14:00:00Z'}",Dutch Grand Prix,15,https://en.wikipedia.org/wiki/2024_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}","{'date': '2024-08-24', 'time': '13:00:00Z'}",2024-08-25
2024,13:00:00Z,"{'date': '2024-08-31', 'time': '10:30:00Z'}","{'date': '2024-08-30', 'time': '11:30:00Z'}","{'date': '2024-08-30', 'time': '15:00:00Z'}",Italian Grand Prix,16,https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}","{'date': '2024-08-31', 'time': '14:00:00Z'}",2024-09-01
2024,11:00:00Z,"{'date': '2024-09-14', 'time': '08:30:00Z'}","{'date': '2024-09-13', 'time': '09:30:00Z'}","{'date': '2024-09-13', 'time': '13:00:00Z'}",Azerbaijan Grand Prix,17,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}","{'date': '2024-09-14', 'time': '12:00:00Z'}",2024-09-15
2024,12:00:00Z,"{'date': '2024-09-21', 'time': '09:30:00Z'}","{'date': '2024-09-20', 'time': '09:30:00Z'}","{'date': '2024-09-20', 'time': '13:00:00Z'}",Singapore Grand Prix,18,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}","{'date': '2024-09-21', 'time': '13:00:00Z'}",2024-09-22
2024,19:00:00Z,,"{'date': '2024-10-18', 'time': '17:30:00Z'}","{'date': '2024-10-18', 'time': '21:30:00Z'}",United States Grand Prix,19,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,"{'date': '2024-10-19', 'time': '18:00:00Z'}","{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}","{'date': '2024-10-19', 'time': '22:00:00Z'}",2024-10-20
2024,20:00:00Z,"{'date': '2024-10-26', 'time': '17:30:00Z'}","{'date': '2024-10-25', 'time': '18:30:00Z'}","{'date': '2024-10-25', 'time': '22:00:00Z'}",Mexico City Grand Prix,20,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}","{'date': '2024-10-26', 'time': '21:00:00Z'}",2024-10-27
2024,17:00:00Z,,"{'date': '2024-11-01', 'time': '14:30:00Z'}","{'date': '2024-11-01', 'time': '18:30:00Z'}",São Paulo Grand Prix,21,https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix,"{'date': '2024-11-02', 'time': '14:00:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}","{'date': '2024-11-02', 'time': '18:00:00Z'}",2024-11-03
2024,06:00:00Z,"{'date': '2024-11-22', 'time': '02:30:00Z'}","{'date': '2024-11-21', 'time': '02:30:00Z'}","{'date': '2024-11-21', 'time': '06:00:00Z'}",Las Vegas Grand Prix,22,https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix,,"{'circuitId': 'vegas', 'url': 'https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit', 'circuitName': 'Las Vegas Strip Street Circuit', 'Location': {'lat': '36.1147', 'long': '-115.173', 'locality': 'Las Vegas', 'country': 'United States'}}","{'date': '2024-11-22', 'time': '06:00:00Z'}",2024-11-23
2024,17:00:00Z,,"{'date': '2024-11-29', 'time': '13:30:00Z'}","{'date': '2024-11-29', 'time': '17:30:00Z'}",Qatar Grand Prix,23,https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix,"{'date': '2024-11-30', 'time': '13:00:00Z'}","{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}","{'date': '2024-11-30', 'time': '17:00:00Z'}",2024-12-01
2024,13:00:00Z,"{'date': '2024-12-07', 'time': '10:30:00Z'}","{'date': '2024-12-06', 'time': '09:30:00Z'}","{'date': '2024-12-06', 'time': '13:00:00Z'}",Abu Dhabi Grand Prix,24,https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}","{'date': '2024-12-07', 'time': '14:00:00Z'}",2024-12-08
